,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,i1,i2,hl,nl
822,740,4945,14,3102,4270,4533,2639,1821,361,1202,2063,1903,4961,3330,3923,3055,3041,3624,4929,4983,3594,137,1675,114,1778,4382,4683,3551,1605,4687,2548,532,225,3519,882,1121,4335,182,3371,4615,4063,15,2311,266,2651,2350,502,2105,2549,960,1254,4022,4645,2547,416,3259,1667,4457,4865,3318,4190,505,256,3329,3030,1755,4106,425,450,2782,1762,3602,794,3096,4725,2025,928,2300,1749,979,2138,3431,3805,3432,1089,2866,4303,4888,4764,1128,240,2086,2773,803,2166,4635,89,461,345,3061,,6906,,
823,647,125,828,4888,3343,4961,1281,112,2210,3907,4069,85,3510,4656,3835,652,1093,4782,2356,98,4458,2739,3410,3198,3314,1382,4195,3939,508,1580,920,924,2301,3305,1351,708,1822,1004,1075,3238,2988,3423,2945,4207,3338,953,3905,1935,4885,730,1704,3645,2773,2454,769,2063,4642,2158,3783,4005,1921,998,691,4396,3955,2050,4493,2274,4501,3424,416,1750,4177,163,3381,1252,1457,2203,4758,2666,4457,516,2499,2375,513,203,4707,3715,786,3393,1835,4090,2549,4131,4106,130,4670,2663,4984,4568,,5006,,
824,4446,4783,740,4091,4177,3300,2,1653,1252,357,2756,903,983,1646,4814,767,786,648,1690,3194,2549,4735,679,4,1357,2220,4894,4932,88,193,1755,3732,2820,3217,3201,2827,3810,4955,115,9,3604,4918,708,125,1343,4275,238,3676,3165,420,1602,1388,2949,3885,2819,1711,2105,413,3883,3710,753,1514,3238,1160,673,1519,1406,2256,2739,4971,828,4836,181,4868,2377,2280,4954,4689,3397,4382,2646,2342,2663,4722,3127,4842,1740,1008,784,1276,3102,3189,1552,3685,3048,1736,2274,3403,4245,2912,,335,,
825,4091,2549,193,3704,125,2280,2274,4096,532,3335,4642,361,4005,2730,989,2181,1464,4922,4561,4501,1129,1896,2295,3923,3545,938,1254,3516,744,2866,4396,145,3282,4927,113,772,130,708,3757,1995,104,4895,3045,4683,3094,276,3275,2639,2996,740,3189,4814,2970,3582,874,2101,2161,1762,1007,1922,240,137,4327,1443,3625,457,605,2375,3917,2894,2250,3372,2652,483,44,2204,3892,2155,1411,3812,3437,3207,200,3071,484,1139,1277,2773,3424,1778,1636,1600,2287,1979,4615,4290,172,2377,3459,301,,332,,
826,4446,4091,2,1984,1646,1690,437,4918,1053,1602,1711,828,1088,2280,3102,3048,4738,2274,4245,4096,3510,4793,4270,4691,4118,4533,3224,772,284,3335,3314,1621,2639,98,1531,361,1983,3424,3573,30,4106,2139,1846,4226,1254,3085,145,3227,3275,2750,1921,4989,191,4342,1911,3602,4019,240,666,85,1485,2034,621,3282,4693,2843,300,1951,427,953,134,4014,4398,3738,1041,4706,3395,3881,3757,1085,4412,1308,2101,2747,1198,4912,4580,3333,3982,297,924,664,2740,2664,416,833,4372,4874,569,4501,,4717,,
827,437,3732,4683,3337,3897,297,1646,4874,2392,1752,3333,989,960,4128,4337,1313,2639,416,1756,740,145,3335,1681,3888,2824,4386,1665,2970,112,1736,1911,2678,1547,704,509,3472,4093,4245,3630,276,4074,30,4501,4932,2198,934,3432,1184,4016,4561,3428,1129,4126,4302,3652,1611,2006,2439,921,4942,4091,2750,4894,4888,2876,3060,3091,3459,4960,2872,827,2355,1404,2697,1306,4567,2430,784,3192,3078,505,4658,3715,1779,1485,1519,3019,4003,1809,4757,3854,3083,267,2538,4963,1088,1013,217,2989,953,,6906,,
828,4446,3823,4091,647,1646,3037,297,786,1601,555,484,708,413,14,4836,1740,3685,3510,18,4533,1445,4453,3625,416,2586,98,4642,276,4828,361,4599,1588,3424,1764,4789,4396,3459,42,249,565,2970,3519,882,495,3109,72,604,4986,1615,1715,1289,205,1926,583,192,4560,3802,2573,2799,2136,459,2714,116,2224,2238,4373,2811,1632,1945,3352,710,4142,1448,1751,2501,1592,2732,3267,145,284,895,4918,209,1578,4656,4297,4489,3814,4517,2545,1918,1240,4879,2751,2070,3738,4245,870,2294,1169,,4253,,
829,2538,203,621,361,4177,3198,3942,3333,4270,1262,3444,4128,1774,2773,193,2970,4573,8,1332,366,1431,3732,989,397,4477,4522,160,4965,2274,1088,789,3048,2206,1254,240,1129,4665,1552,3413,3083,4787,403,3524,3455,1089,4171,2876,3558,1928,251,1240,126,1485,1911,4049,3389,371,4342,2801,1517,1725,1178,1171,1921,1287,4086,4825,1437,3555,2222,2139,4453,1860,3774,3078,2545,2155,4064,2706,3965,2334,4911,960,2709,1703,2949,4971,1026,4393,119,3602,3657,2691,2978,4470,3335,704,4372,4698,702,,335,,
830,1632,3432,1351,416,2848,2549,647,4888,1578,1809,189,3212,4836,4717,4894,4783,125,2336,3598,112,588,989,4245,3337,2274,127,2993,10,2436,1684,2663,98,2773,4131,4337,1774,4553,2610,3592,1150,4482,3424,4171,3409,657,2480,4814,4091,3092,2638,3034,413,4088,1014,4433,768,4642,4283,2224,4961,4831,361,2246,4993,2666,3408,4746,4069,2119,4177,2280,1324,567,2478,1007,2353,3831,3837,1821,4005,2908,2470,2049,3613,1143,197,1646,3835,935,66,2088,4954,1600,395,1472,133,4290,53,3873,95,,3203,,
831,708,3335,1522,2773,643,740,4683,1287,1178,193,145,3210,1762,882,972,112,2828,2377,2422,4110,676,1464,1618,295,1014,4798,4457,1330,648,3459,3094,3012,10,3417,983,4453,4659,4270,1088,4226,3061,3175,1240,98,284,240,647,2243,4139,251,2227,2356,3900,115,236,1821,3732,3901,1806,1927,4396,2525,3770,543,4932,2280,3453,1121,486,3338,908,2872,3986,4836,437,4876,1794,276,258,1776,1493,3905,3828,1994,569,3524,1205,3652,4766,3370,2730,3561,1164,361,4826,2666,2970,4283,4112,1873,,1093,,
832,115,2274,4793,3335,4642,112,1270,72,2676,3453,1753,1554,203,1926,295,2657,3810,3102,361,3905,4841,4128,357,3494,2610,297,4003,309,925,211,3900,3944,1131,284,1709,3953,3740,2095,3971,4106,3910,4096,2912,1984,1751,4233,4304,1595,2633,4738,2970,4888,1671,4927,3226,2355,4245,4022,1041,3408,1209,839,3670,3859,953,3942,2732,617,4757,3826,2022,4478,53,2251,532,2135,708,4961,936,2726,903,652,131,3078,3039,109,2422,4782,2803,3791,3343,145,3483,3519,1728,794,181,3425,2937,3111,,6335,,
833,4091,1646,1306,1244,882,4396,85,2472,1951,3710,4890,3607,371,1602,940,925,2280,4270,2800,125,18,3421,908,4790,4473,4084,3491,4989,300,1747,484,361,116,3459,301,1733,3519,3307,2522,54,1711,4578,594,2465,2260,2678,4086,3282,772,3173,1619,2086,2619,3475,4955,1818,4642,1224,2718,956,4776,2508,4782,3019,4118,1751,483,4870,4132,3424,4491,1288,4453,3078,831,4096,1736,2111,157,437,159,3849,4771,2160,2317,203,3080,2784,740,36,1715,1550,3221,4533,3891,1611,3483,2732,357,4243,,5319,,
834,4446,2549,4918,1128,2912,4642,3432,361,4005,4396,4069,240,4893,2163,3094,2672,2181,1456,502,532,548,2949,782,2970,2194,832,3102,287,4372,2996,2773,3078,267,2273,3901,4945,3710,1667,106,1751,4413,3035,3923,2086,3440,1711,3888,4790,173,738,1632,4290,989,263,4270,483,3537,1277,645,66,4398,3442,643,3781,803,3510,367,923,2355,3625,4986,3421,4106,3092,4096,4432,2637,4894,4327,844,2548,1564,4194,4977,137,1254,3324,1923,395,3820,2987,1464,4088,1960,471,1674,986,4651,2155,1806,,6906,,
836,976,2819,2739,181,2280,784,3102,1736,4245,532,2210,3905,284,3314,2639,361,4106,2435,1611,1778,2656,4410,4586,1707,4501,1184,2799,3192,3822,2520,2811,2113,1698,940,554,4554,251,4342,4599,767,2830,794,1926,3908,3753,1755,3028,27,2256,1054,3397,2949,34,3269,4642,3145,68,983,3770,1857,2657,2377,3498,1860,225,4683,205,2536,4096,648,453,475,1740,1278,1056,617,2217,2313,2989,4782,577,1030,425,3719,4937,3624,4026,1896,2105,2835,9,4716,354,2138,20,2756,3881,4572,3238,1842,,7655,,
837,3953,1611,125,3854,3198,4754,2872,4783,1601,633,4596,266,112,2633,1828,2251,3613,71,1324,2545,217,4720,371,4894,405,4668,477,2455,839,1351,3261,3226,4778,4446,4128,1818,4319,856,1993,2436,989,1475,4131,866,4532,1321,416,1921,1049,4352,4738,3440,3322,4106,1736,536,2355,3083,3472,3229,4305,3829,1517,2862,4049,2238,4669,1631,3048,3826,647,4945,453,4836,2663,4047,4593,2820,935,3438,1815,499,2548,4826,2975,4043,1004,2266,3035,2799,4809,3774,4175,1728,2143,2345,2218,4119,4760,2320,,2499,,
838,908,2105,4143,4642,1611,4098,40,3459,2666,4290,1471,2756,2454,266,4284,4501,2310,4683,4270,4945,4327,2639,882,3078,960,4918,2063,1522,3293,1429,1665,927,3262,1172,1588,782,542,1809,3355,2015,3226,1646,4894,256,71,413,496,4514,1628,2646,4535,2227,3782,297,112,467,1755,1359,2663,4564,3510,3198,251,1746,2246,981,3391,472,127,23,183,2811,186,3102,284,2887,773,3432,2049,143,1728,268,1600,1029,2949,2301,2392,2784,4893,827,648,2125,4396,2197,397,3329,2041,1692,4092,4592,,6906,,
839,4642,945,2223,3796,3342,211,3804,2848,4245,3459,434,3928,2105,3652,1983,2246,276,1403,3526,1950,3564,300,1670,1289,2756,2508,284,2024,157,4704,2210,1406,953,1198,4091,331,3003,2161,1762,2055,2610,1169,2523,2747,1443,3100,2390,930,1412,2658,532,2991,1695,4803,621,2455,3571,2025,4793,297,3662,3068,3335,2155,3221,112,829,4003,677,4847,1720,3613,2102,4716,4531,3337,3785,3974,158,565,4782,4708,941,1522,1341,4183,925,1136,3182,2949,2860,2442,2898,2458,3193,1023,3590,2612,4344,2247,,6906,,
840,112,4783,50,329,2769,708,145,4302,1485,4151,193,2975,1714,3660,2632,3322,4789,2949,302,1647,382,2274,2779,4729,4757,3335,4683,900,2355,3319,137,804,225,1686,4458,125,1007,1698,3261,4674,956,4099,630,3704,2721,219,4265,1775,240,820,3791,4533,3813,1478,2499,3640,45,3367,1114,2458,1922,921,75,760,14,416,1484,1129,421,391,1516,1662,588,3626,2188,4479,366,197,51,1646,80,24,198,4637,1715,165,9,1899,2155,4573,3164,4714,2407,4165,3935,3730,1131,972,2730,3055,,5010,,
841,4091,2988,284,3335,145,4302,4514,1550,166,4888,532,1602,3145,3944,3565,1695,267,4799,4989,4501,1091,3564,988,3445,4167,4119,1873,1537,4265,4913,251,740,1818,4556,467,3048,1306,4194,4793,46,4043,4493,3704,1456,3261,3535,571,484,475,2532,1237,4703,312,960,272,4003,453,1600,4005,1464,3066,4877,2160,4428,179,1548,4140,4683,1341,4139,3732,1933,4904,1633,2511,3275,1704,85,4034,4899,4649,2970,3928,4950,2370,4045,3881,361,4131,70,3282,4874,301,3210,4275,2501,4717,3083,225,882,,7655,,
842,828,3715,1074,145,3459,4757,2508,3105,3472,4963,427,276,2739,4458,4642,4501,125,2646,786,453,4888,953,2377,225,284,2636,4106,1695,3990,3438,1252,20,634,2409,2730,3510,648,2549,4292,4143,3660,366,2573,2666,4771,2907,3071,3183,1893,3594,3483,1762,1550,484,4908,193,1711,1747,3198,885,2274,4589,4091,4240,4656,630,4961,3421,4457,1921,1522,2610,2835,930,479,1926,3669,3911,2499,3862,515,1991,1155,181,4960,3811,3199,510,72,1712,2551,3928,3974,2191,4573,1611,1237,4243,934,2504,,6335,,
843,297,2549,3083,361,145,505,62,2149,4683,461,591,2560,2773,972,2401,160,3511,248,973,2095,276,2732,4926,251,4840,648,3268,674,983,4867,532,416,112,3335,2778,4767,229,4115,2949,2470,3704,1074,1751,175,109,1857,3048,2787,2674,4932,4522,811,4738,4575,3757,4918,575,2372,176,4533,892,370,2536,3499,4984,617,664,4142,3592,45,4088,3662,1221,3820,296,4247,1209,3636,3413,1902,211,1133,3510,1219,511,337,2203,610,2964,2447,2491,2136,1287,3198,3685,4493,4106,1244,4019,2530,,6906,,
844,740,1646,4814,4390,1128,2949,1088,2377,2988,54,3198,4888,3314,3432,4106,3828,3318,444,2368,1464,4929,2315,4899,3347,1313,4840,1449,64,3089,2678,4177,2686,4668,3174,117,1665,2912,2320,4570,804,2355,361,3519,12,109,157,4005,1735,4064,923,3446,295,4193,2533,4532,882,4702,425,2674,1142,1561,1667,3078,246,2568,2548,3571,3793,4642,2086,4342,633,325,4907,3227,69,1005,2207,2576,3901,4974,3928,1287,928,2549,2861,2088,3343,1270,645,4024,2831,4446,255,4960,2119,4333,4245,1451,505,,6906,,
845,647,4782,708,1519,150,2274,3510,2988,532,3715,4888,1093,3314,4642,3652,200,3322,51,2097,3343,105,744,2835,646,1549,64,1136,4895,577,772,3905,750,2608,2536,284,3258,112,1984,4572,2470,4885,1054,459,3330,3207,4069,1281,3386,2890,1317,2714,2021,193,1953,430,3643,1004,4894,2246,1707,855,2210,128,1464,3873,3143,629,3732,2499,4084,1926,2377,3863,1369,109,1254,4987,4459,2058,1922,4665,1736,27,2824,3908,4302,4342,3564,1169,195,1330,1478,3660,145,1472,2540,2610,276,1613,3930,,3203,,
846,4446,4091,3300,4827,647,1252,1984,1646,4814,767,1022,786,648,2816,437,2549,2848,679,1357,5,6,3939,4493,4093,484,4955,708,125,4275,1053,3676,2949,3885,1711,1306,3238,14,4164,181,2342,4817,1740,784,267,2274,4658,3403,4245,4096,1278,3510,4115,1854,815,4445,1037,532,2122,807,1403,1703,4533,4683,2210,3905,416,1443,2586,20,3314,1404,98,4926,4642,1681,23,276,2355,956,4797,719,4963,3093,2162,2950,856,2691,80,4344,2160,4047,4005,397,1918,3424,107,3571,4762,732,1415,,590,,
847,4756,4989,2063,405,4589,647,2637,740,3055,2755,4373,3198,4535,3004,1905,3269,621,266,1611,986,4843,1736,259,677,1740,2452,4642,2996,2862,1494,3510,189,4297,1661,3102,4640,171,1349,3939,1667,4724,4783,170,1574,3258,530,3125,3594,3338,4051,4469,1008,2033,4096,3085,88,1501,4332,4882,3928,2912,3732,3424,1412,27,198,4482,4650,2970,3613,3019,3692,1778,477,42,62,1460,125,1578,4270,2848,3456,3100,4214,3675,302,4758,2876,3003,80,2905,3746,2513,1601,4573,4061,2511,3479,197,823,,2499,,
848,4642,4888,3841,793,4757,145,3335,2907,2023,4396,3337,4532,1242,4870,708,2300,1229,3188,4457,3685,284,3519,3905,4926,1493,3367,3152,3704,505,1984,1549,3261,1557,956,2613,3985,553,3768,1844,3209,645,2510,2355,4578,4016,1404,1069,3270,673,1457,4890,2194,1716,1246,3035,3811,2298,4680,2872,1097,1599,4017,489,1205,105,4716,973,2890,1651,1005,72,2051,2422,2632,234,3366,4432,4265,4459,2636,2207,4847,2666,2820,4844,4783,3732,1979,698,3237,193,3268,3740,4434,3660,1715,934,744,243,3080,,2683,,
849,1711,2646,3102,3048,4793,532,284,2639,4642,361,2691,80,4106,3459,3519,2138,4961,2478,4091,312,3335,4005,3019,357,1706,4945,3939,72,2649,3107,405,4760,882,3439,2320,4757,2903,3100,4118,3364,4382,4960,4535,4738,145,1569,2260,1611,1289,2610,117,3650,3017,3192,1960,250,2907,903,3225,1753,276,1005,181,3905,112,953,2912,4386,4501,484,184,617,1030,3982,4904,713,2755,941,2721,4275,1162,695,303,397,740,38,940,4003,2792,4203,1720,1665,2350,794,1129,3911,1053,989,4790,4398,,6906,,
850,1755,3676,2246,3102,4683,4703,840,3459,4717,4833,1749,3018,3804,405,1317,1682,3497,1835,3335,4642,4003,284,4911,508,416,4091,544,3454,1501,4945,3103,1611,2041,1600,4245,2455,37,4965,2800,688,2191,4535,3677,861,4847,2342,2758,1023,58,1588,3828,4477,2227,3624,3897,1774,1922,108,4955,1056,2848,3338,4302,4106,82,1649,2311,3210,4128,2646,4640,1241,4450,4961,189,4266,4014,1646,238,3154,3084,3962,4320,3432,1592,345,922,643,2070,2390,3689,2210,251,4481,3174,3805,3914,296,1522,908,,6906,,
851,4446,647,2756,908,4026,3037,297,4945,193,3732,708,238,3165,1602,2105,1519,4836,2377,2280,3102,2274,4245,4270,532,3524,4533,4683,3798,4831,772,284,3005,109,3314,3083,361,1224,27,1588,3497,1765,1517,145,1611,1894,2170,4071,112,1667,186,2138,3084,2223,882,4989,495,69,4342,3109,3602,3479,1995,301,827,2908,1707,1091,1522,4943,4064,3271,2422,990,113,1178,892,895,4014,183,2392,4373,3063,148,3650,4752,4640,2294,3962,261,4645,2937,1025,4017,315,4481,1970,2349,565,4257,3209,,800,,
852,145,708,3314,4986,4270,2820,193,361,4674,647,2139,4106,3472,1736,3164,125,2658,3602,109,284,112,1715,1611,50,4064,4635,4918,3459,920,902,301,983,740,2409,1020,416,3238,3271,2377,2296,3555,160,56,505,784,4240,4888,68,4400,62,4477,2544,183,276,4302,4738,1595,45,3576,4469,225,3594,4718,3046,1708,3100,3732,4177,1198,176,1731,1091,3995,3085,20,2105,4683,3509,3888,2355,4098,3083,2949,2874,2608,71,4005,1951,979,2256,4303,366,803,1491,4829,4233,3209,345,3647,3775,,2683,,
853,2256,1740,3335,145,1289,4501,2504,4265,2639,3237,4961,2501,4282,203,4573,2280,866,115,1728,2468,3150,211,4302,4337,894,3955,1921,3652,2851,4760,3510,1926,3366,3035,3949,647,1212,3923,216,4245,4963,2632,217,2155,4874,3068,633,4457,397,4445,3420,4190,3685,3282,3102,4533,4091,4665,558,209,4793,3905,4248,3526,2210,2536,620,532,4940,4335,2050,4842,4207,1764,193,2513,2697,3078,646,98,2342,4074,2523,945,2610,4738,234,2,1695,1994,3193,1485,4434,295,236,4005,2139,2549,2769,3565,,7655,,
854,740,1252,908,983,3813,4814,648,2816,437,2549,679,4894,4932,3732,986,2820,1605,484,4955,708,125,238,3676,1602,2949,4675,725,4836,4867,4868,1088,2663,1740,3292,3888,4198,3685,4975,4738,1940,4270,1455,3900,1730,960,3198,820,4683,266,3030,416,2586,2830,109,3083,4477,979,2795,1531,276,2355,1821,3067,719,1020,3421,3018,361,1142,1983,4379,3409,2029,1412,4162,2852,2356,1479,1209,66,2904,58,1190,1918,2284,1873,1791,4942,107,2773,2194,352,3431,2178,4151,1454,1748,4908,2470,2899,,332,,
855,1485,54,3165,284,1667,3335,4325,4894,2945,4501,4245,2342,1429,617,4194,3510,320,160,1322,532,4337,2135,1455,3704,186,174,4352,3602,1735,548,145,217,1628,666,4787,641,3198,4986,3367,3366,945,3314,1632,3715,3259,1140,27,4091,4458,4084,4757,3258,3212,4896,4446,1753,1923,3730,4782,3261,361,276,85,4642,3582,4683,2207,4298,2854,2699,4303,4867,53,2118,2560,324,311,2549,1611,4177,3459,646,3425,4463,2996,4814,4400,151,1791,315,986,209,112,2170,1174,2452,3862,2194,221,676,,6906,,
856,4096,505,2547,145,4642,740,647,4188,3198,4477,920,1936,3928,3083,4270,1765,4458,3258,2274,193,3996,1960,4143,3660,1715,895,4509,104,804,276,3519,125,4302,692,2686,3343,4583,1230,1254,1774,679,2576,1549,1835,1142,2499,4469,1198,4945,3459,2440,3063,960,3715,2280,2866,4949,4005,3036,23,788,4272,37,2832,571,14,4594,2638,2536,4463,4758,2342,69,2138,2289,3389,815,4738,3685,166,1600,266,1024,114,4049,1190,2944,1493,1873,1007,2326,3154,2178,4826,2348,1085,3472,3647,8,2835,,4253,,
857,4446,740,647,1252,908,767,1089,4782,2549,324,679,193,3732,4372,2820,4918,1128,125,238,4634,1602,1306,4760,2280,3857,586,3593,3127,3048,2274,345,4096,3510,2988,769,3559,2645,960,3198,4533,820,4453,4683,2658,4888,416,1093,1236,3335,20,3083,4642,3177,2355,719,361,3409,303,1224,1209,66,4005,1818,3573,2773,4762,4670,196,3497,1437,3880,2139,1649,4789,3687,645,89,1725,1254,1458,3068,2296,1056,3017,4194,3754,4396,159,2348,2468,4022,2447,4071,945,1028,112,2970,1580,989,1667,,63,,
858,3347,1415,2949,882,3804,3917,1254,2454,2549,1198,617,3483,973,666,4501,2063,145,4106,1321,1085,2,3048,1580,1143,1646,4303,72,4989,3660,4562,3551,1516,3571,4398,3459,1018,772,416,4457,40,1762,2975,196,300,1922,3820,1611,484,3813,89,4520,4578,510,536,3324,2613,4749,1984,3354,2375,4885,3774,3440,4373,480,2462,1994,4913,917,1815,3510,1896,4096,1682,1953,3234,2377,2342,4961,3881,4044,3227,193,3152,242,1235,643,4001,3431,4436,2481,2730,1936,4086,3441,688,112,62,296,708,,3184,,
859,882,2887,4683,2549,1485,3300,2666,648,4088,4945,1246,4501,251,2987,1198,361,3651,2282,40,1756,3459,88,920,3510,3728,3935,138,4642,4445,3413,2639,4918,4652,3545,4473,3533,4400,767,145,2848,4393,2355,3516,3083,3367,2142,3193,2393,3102,2454,4640,4005,1178,289,2912,3894,3067,36,1809,2210,4338,4003,953,3386,1324,1096,732,3706,1522,2824,4352,2347,3237,1722,4910,2661,2194,4533,3982,509,4106,3068,505,1612,2178,4245,4098,4708,1705,621,3282,3243,141,1464,267,827,3061,3144,856,655,,6906,,
860,740,193,3732,2646,3102,3048,2274,2988,4270,674,960,4683,1097,2516,284,3083,3018,361,803,4005,2773,2139,4904,1270,3937,3770,1464,3210,1899,176,1836,1069,1005,2394,4710,1698,3576,4265,4110,569,855,239,3861,4791,2912,9,41,1679,251,2898,145,4757,2866,3003,186,2595,3472,1074,1602,1087,3543,4722,708,240,4848,3092,1581,3154,1821,4247,4783,2300,1118,989,85,723,4572,2973,2355,832,2004,1684,3930,3820,2266,4140,4826,2756,268,548,2657,744,4748,66,329,3431,1806,973,2310,4955,,2683,,
861,2274,4683,2639,4639,130,405,361,297,4142,1684,432,786,804,882,4844,4783,828,3138,366,740,4665,4106,4005,459,112,3660,4270,3820,4400,4787,3888,3781,3472,3216,4561,1995,3907,3459,3035,1129,647,4642,3355,3337,2138,4836,4092,2142,3798,3102,648,1181,3732,3424,2518,3389,145,54,1308,4573,981,4169,1984,193,562,3462,3432,4658,3939,2608,4930,2989,2500,1464,1711,3908,2509,1074,844,1609,2872,2820,4470,276,58,4501,4338,989,4698,4989,3131,2684,125,1818,2384,4465,3217,1595,1705,3083,,2683,,
862,1089,4245,960,72,1485,4284,3923,1407,196,3594,361,1749,2639,186,3453,945,4960,332,225,2610,1457,4501,397,4270,4005,398,665,532,4514,4842,1778,2848,2996,2739,767,4333,794,2970,23,4134,983,4338,1287,4764,1809,4568,37,575,234,2105,4190,4789,1211,4841,1927,3238,1353,3198,416,4533,3735,1600,505,3489,2661,4069,145,4214,228,49,784,239,40,522,2083,14,4814,2245,4535,427,4396,1755,4623,3942,4302,3111,1171,2581,4308,1635,544,4922,4640,2304,2075,3624,2782,3480,153,4888,,6906,,
863,1899,2489,2988,4642,3445,4534,1443,983,3165,2377,2326,193,1270,4340,221,1026,648,4140,3479,3792,2773,1650,4970,4091,284,3258,1128,3105,2549,100,4106,4826,260,2533,4955,708,845,2499,614,3611,2949,2848,2835,2160,4798,145,1556,2663,647,10,4752,107,2113,321,4086,2458,1145,3526,2523,897,3715,2595,2132,3364,3111,1088,744,112,3974,4445,4049,1946,772,166,1287,3337,1054,2631,2024,1471,2356,4239,4342,98,1984,2179,617,1713,1681,3928,3571,1169,1904,1835,789,150,123,1455,339,2754,,3203,,
864,3329,934,3888,361,148,1053,3036,3421,2136,3730,1233,2820,1262,1818,3704,191,1431,3335,4826,2931,125,2645,4064,1736,1371,1722,1545,1715,2274,4171,4446,416,1646,3524,4683,647,3820,4302,4308,3635,2633,1517,1129,113,3472,42,4870,1254,2342,3081,3126,3198,1595,4573,2750,3243,1740,3322,827,4596,2755,2251,4477,4738,1886,3660,4554,2610,1563,2545,2646,679,4639,882,3517,4836,4645,3581,3045,4088,3775,4757,768,1522,3602,786,2152,4711,1240,2597,1140,2238,2170,3835,1893,4739,3258,3100,159,2349,,2499,,
865,4446,4783,4091,4177,2,647,357,2756,983,4814,1089,648,2549,2848,1601,324,679,4894,3182,3732,1288,3174,1605,4918,708,125,3165,4708,2949,3885,1306,4760,3238,14,1406,4867,4868,2377,2280,4689,586,1131,2342,4842,4565,1740,2155,3735,15,2634,1736,4738,2274,4658,3403,4245,3510,1304,4793,4270,1455,3524,54,3715,960,4533,4453,4683,2210,2658,3905,3625,772,416,1443,284,2023,2116,3335,4039,3314,2639,98,4642,3591,2795,276,956,4352,4913,1561,25,361,4506,1504,803,1412,1224,4573,2356,,2683,,
866,4091,3165,3238,2342,1740,4245,4270,2210,1443,284,4642,3427,27,4106,2152,145,1611,4338,1778,45,3444,1287,3942,3602,3282,3372,300,4398,2854,3391,2782,4349,1204,836,1355,2113,4927,3805,4782,953,1276,2949,4373,4142,1646,1877,1531,2610,4639,4640,639,691,3986,4206,2313,2196,4481,3962,532,634,1140,1240,4177,902,3510,1755,945,198,1703,1485,2088,2996,648,566,484,973,85,3048,3395,416,2377,147,2238,3035,2755,3802,3648,4216,4929,3953,4111,3582,2681,1711,181,1074,4297,3381,4284,1270,,6906,,
867,4446,866,3201,2949,1088,2646,2342,416,4480,3335,527,3459,4778,4826,4874,1832,3345,3467,1431,203,294,1270,617,2549,3558,3820,3940,4005,711,125,855,1357,4401,740,214,3517,295,4501,3754,301,4573,4533,3100,1048,296,4961,989,2238,276,2274,3942,3179,4299,3421,3324,2681,2468,3928,1205,3796,444,1684,427,1547,406,4918,3685,3690,1841,793,3510,3015,1022,148,2508,4377,3483,1464,3367,731,525,4894,648,4039,2018,2507,704,4302,1151,4392,79,1476,2043,3127,1306,8,3740,268,4106,1826,,5006,,
868,80,2063,1601,1611,3424,3048,1952,2070,3083,4128,4783,4989,1184,621,828,2155,3808,4342,2832,1683,1698,2210,1715,285,569,4533,1602,2699,1720,3767,634,475,4760,361,3738,769,3109,112,4765,610,3100,3732,4943,813,3198,749,4545,2130,3757,4001,2139,2639,1476,3818,1238,1362,1688,645,2280,2439,3392,1494,4143,730,4177,1764,3282,3335,1219,2266,85,311,4831,1665,3154,3979,2629,4280,544,125,4051,1642,4754,3602,4218,3810,20,42,2511,2293,4352,4757,4880,427,4683,193,268,4005,2873,1308,,2499,,
