user,history,target,item list,len,without constraint
841,2342,"[340.9, 14.85, 53.0, 8.91, 19.8, 10.0, 16.83]",[],0,"['983', '1646', '2342', '109', '3335', '98', '23', '42', '4717', '2517', '3695', '388', '3459', '276', '945', '1522', '1129', '4337', '708', '4880', '2420', '1715', '4098', '3829', '1711', '397', '1173', '4479', '986', '4064']"
842,297,"[715.3739999999999, 47.519999999999996, 68.0, 42.57, 48.51, 44.0, 30.0]",[],0,"['297', '2639', '2833', '239', '1732', '1522', '4954', '945', '145', '3647', '1171', '803', '3584', '577', '1173', '2971', '2525', '2280', '2377', '565', '2248', '794', '1646', '1753', '2478', '930', '152', '2610', '4098', '4005']"
842,2639,"[271.70000000000005, 22.0, 45.54, 30.69, 9.9, 25.0, 9.0]",[],0,"['297', '2639', '2833', '239', '1732', '1522', '4954', '945', '145', '3647', '1171', '803', '3584', '577', '1173', '2971', '2525', '2280', '2377', '565', '2248', '794', '1646', '1753', '2478', '930', '152', '2610', '4098', '4005']"
842,2833,"[419.265, 50.49, 52.47, 15.84, 6.93, 22.77, 9.0]",[565],1,"['297', '2639', '2833', '239', '1732', '1522', '4954', '945', '145', '3647', '1171', '803', '3584', '577', '1173', '2971', '2525', '2280', '2377', '565', '2248', '794', '1646', '1753', '2478', '930', '152', '2610', '4098', '4005']"
843,1646,"[929.8, 56.0, 408.87, 13.0, 12.87, 109.89, 48.51]",[945],1,"['1646', '4814', '193', '3732', '4918', '2280', '284', '4642', '276', '1604', '3078', '159', '945', '4989', '1331', '2311', '483', '4990', '217', '767', '3873', '1711', '72', '4261', '1209', '3005', '34', '4752', '3125', '1458']"
843,4814,"[908.5, 84.0, 48.51, 68.31, 76.0, 96.0, 21.78]",[34],1,"['1646', '4814', '193', '3732', '4918', '2280', '284', '4642', '276', '1604', '3078', '159', '945', '4989', '1331', '2311', '483', '4990', '217', '767', '3873', '1711', '72', '4261', '1209', '3005', '34', '4752', '3125', '1458']"
843,193,"[916.6410000000001, 96.0, 73.0, 41.58, 108.0, 76.0, 10.89]",[4261],1,"['1646', '4814', '193', '3732', '4918', '2280', '284', '4642', '276', '1604', '3078', '159', '945', '4989', '1331', '2311', '483', '4990', '217', '767', '3873', '1711', '72', '4261', '1209', '3005', '34', '4752', '3125', '1458']"
844,647,"[3816.7470000000003, 498.96, 371.0, 60.0, 205.92, 180.18, 56.43]",[],0,"['647', '1601', '4894', '125', '2949', '1711', '4836', '4954', '780', '1667', '1921', '1405', '3818', '3282', '2251', '940', '203', '2661', '4470', '4709', '109', '3528', '2224', '1951', '276', '3676', '2274', '4798', '4675', '740']"
844,1601,"[1949.31, 122.0, 316.8, 56.0, 366.3, 148.5, 36.0]",[1601],1,"['647', '1601', '4894', '125', '2949', '1711', '4836', '4954', '780', '1667', '1921', '1405', '3818', '3282', '2251', '940', '203', '2661', '4470', '4709', '109', '3528', '2224', '1951', '276', '3676', '2274', '4798', '4675', '740']"
844,4894,"[493.1, 30.69, 106.92, 12.0, 25.74, 61.38, 20.79]",[],0,"['647', '1601', '4894', '125', '2949', '1711', '4836', '4954', '780', '1667', '1921', '1405', '3818', '3282', '2251', '940', '203', '2661', '4470', '4709', '109', '3528', '2224', '1951', '276', '3676', '2274', '4798', '4675', '740']"
845,647,"[3662.901, 499.95, 340.0, 31.68, 182.0, 172.0, 48.51]",[],0,"['647', '2848', '484', '2949', '181', '3102', '2274', '4245', '4096', '4793', '4270', '276', '3409', '4433', '2474', '145', '3275', '3459', '1774', '112', '3519', '4686', '882', '1263', '2320', '2649', '176', '2238', '953', '2520']"
845,2848,"[635.4000000000001, 77.22, 24.0, 70.0, 56.0, 154.44, 5.9399999999999995]",[],0,"['647', '2848', '484', '2949', '181', '3102', '2274', '4245', '4096', '4793', '4270', '276', '3409', '4433', '2474', '145', '3275', '3459', '1774', '112', '3519', '4686', '882', '1263', '2320', '2649', '176', '2238', '953', '2520']"
845,484,"[857.1, 97.02, 32.0, 75.24, 97.02, 165.33, 8.91]",[2848],1,"['647', '2848', '484', '2949', '181', '3102', '2274', '4245', '4096', '4793', '4270', '276', '3409', '4433', '2474', '145', '3275', '3459', '1774', '112', '3519', '4686', '882', '1263', '2320', '2649', '176', '2238', '953', '2520']"
846,4446,"[156.6, 0.0, 75.24, 12.0, 8.0, 0.0, 11.879999999999999]",[4446],1,"['4446', '4783', '1906', '4091', '647', '1646', '4814', '767', '297', '1089', '648', '2549', '2848', '1601', '4894', '193', '4493', '3732', '3217', '3201', '8', '4432', '708', '238', '3185', '1406', '4836', '3057', '2280', '3995']"
846,4783,"[324.70000000000005, 8.0, 30.69, 24.75, 16.83, 6.0, 19.0]",[708],1,"['4446', '4783', '1906', '4091', '647', '1646', '4814', '767', '297', '1089', '648', '2549', '2848', '1601', '4894', '193', '4493', '3732', '3217', '3201', '8', '4432', '708', '238', '3185', '1406', '4836', '3057', '2280', '3995']"
846,1906,"[2619.4410000000003, 342.54, 4.95, 15.0, 82.17, 151.47, 37.0]",[],0,"['4446', '4783', '1906', '4091', '647', '1646', '4814', '767', '297', '1089', '648', '2549', '2848', '1601', '4894', '193', '4493', '3732', '3217', '3201', '8', '4432', '708', '238', '3185', '1406', '4836', '3057', '2280', '3995']"
847,708,"[344.3, 29.7, 38.61, 17.0, 10.89, 50.49, 11.879999999999999]",[882],1,"['708', '2355', '205', '80', '882', '4698', '2401', '4683', '14', '2139', '1129', '1667', '175', '3084', '3282', '2280', '1464', '2412', '921', '3320', '4382', '1095', '648', '4310', '276', '4578', '4880', '129', '62', '4098']"
847,2355,"[527.472, 51.48, 30.69, 16.83, 17.82, 46.0, 14.85]",[205],1,"['708', '2355', '205', '80', '882', '4698', '2401', '4683', '14', '2139', '1129', '1667', '175', '3084', '3282', '2280', '1464', '2412', '921', '3320', '4382', '1095', '648', '4310', '276', '4578', '4880', '129', '62', '4098']"
847,205,"[484.5, 47.0, 41.58, 26.73, 18.81, 78.21, 13.86]",[],0,"['708', '2355', '205', '80', '882', '4698', '2401', '4683', '14', '2139', '1129', '1667', '175', '3084', '3282', '2280', '1464', '2412', '921', '3320', '4382', '1095', '648', '4310', '276', '4578', '4880', '129', '62', '4098']"
848,4680,"[707.751, 0.0, 241.56, 1.98, 1.0, 0.0, 22.77]",[],0,"['4680', '569', '2274', '3519', '4342', '1899', '2280', '112', '51', '2536', '2056', '1871', '2136', '772', '2970', '4675', '2769', '203', '532', '4661', '855', '894', '3510', '2958', '2265', '299', '3337', '2732', '117', '4465']"
848,569,"[641.52, 49.5, 55.0, 68.0, 109.0, 45.54, 9.9]",[4661],1,"['4680', '569', '2274', '3519', '4342', '1899', '2280', '112', '51', '2536', '2056', '1871', '2136', '772', '2970', '4675', '2769', '203', '532', '4661', '855', '894', '3510', '2958', '2265', '299', '3337', '2732', '117', '4465']"
848,2274,"[400.55400000000003, 3.96, 248.49, 0.0, 9.0, 1.0, 23.0]",[4675],1,"['4680', '569', '2274', '3519', '4342', '1899', '2280', '112', '51', '2536', '2056', '1871', '2136', '772', '2970', '4675', '2769', '203', '532', '4661', '855', '894', '3510', '2958', '2265', '299', '3337', '2732', '117', '4465']"
849,484,"[648.945, 41.0, 124.74, 74.0, 110.88, 37.62, 14.0]",[4745],1,"['484', '4245', '4642', '361', '4005', '3657', '1240', '2251', '853', '2377', '2773', '647', '1960', '4396', '4091', '4270', '145', '1517', '3728', '4745', '2976', '4826', '2125', '532', '4392', '1522', '3459', '2474', '983', '4302']"
849,4245,"[944.0, 89.1, 211.85999999999999, 12.87, 67.32, 147.51, 25.0]",[],0,"['484', '4245', '4642', '361', '4005', '3657', '1240', '2251', '853', '2377', '2773', '647', '1960', '4396', '4091', '4270', '145', '1517', '3728', '4745', '2976', '4826', '2125', '532', '4392', '1522', '3459', '2474', '983', '4302']"
849,4642,"[1132.1, 91.08, 110.0, 97.02, 122.76, 166.32, 26.73]",[],0,"['484', '4245', '4642', '361', '4005', '3657', '1240', '2251', '853', '2377', '2773', '647', '1960', '4396', '4091', '4270', '145', '1517', '3728', '4745', '2976', '4826', '2125', '532', '4392', '1522', '3459', '2474', '983', '4302']"
850,3823,"[596.5, 64.35, 25.0, 63.0, 76.23, 82.17, 3.0]",[361],1,"['3823', '740', '437', '115', '1722', '2274', '4445', '617', '2730', '2353', '389', '4960', '4457', '3372', '2375', '882', '4091', '4533', '2773', '4765', '3939', '2436', '1602', '361', '4894', '4966', '14', '4683', '2904', '3078']"
850,740,"[928.026, 42.0, 236.60999999999999, 22.77, 30.69, 73.0, 53.0]",[],0,"['3823', '740', '437', '115', '1722', '2274', '4445', '617', '2730', '2353', '389', '4960', '4457', '3372', '2375', '882', '4091', '4533', '2773', '4765', '3939', '2436', '1602', '361', '4894', '4966', '14', '4683', '2904', '3078']"
850,437,"[787.4000000000001, 79.0, 33.66, 36.63, 56.43, 111.0, 19.8]",[4960],1,"['3823', '740', '437', '115', '1722', '2274', '4445', '617', '2730', '2353', '389', '4960', '4457', '3372', '2375', '882', '4091', '4533', '2773', '4765', '3939', '2436', '1602', '361', '4894', '4966', '14', '4683', '2904', '3078']"
851,4783,"[3510.837, 472.23, 330.66, 42.57, 147.0, 146.52, 53.46]",[647],1,"['4783', '1906', '4091', '647', '983', '648', '4894', '193', '484', '4955', '708', '125', '10', '2568', '1546', '4760', '4675', '2256', '181', '2377', '2280', '4954', '4128', '4817', '3102', '4738', '2274', '4658', '4245', '532']"
851,1906,"[645.2, 22.77, 26.0, 46.53, 105.0, 16.0, 21.78]",[],0,"['4783', '1906', '4091', '647', '983', '648', '4894', '193', '484', '4955', '708', '125', '10', '2568', '1546', '4760', '4675', '2256', '181', '2377', '2280', '4954', '4128', '4817', '3102', '4738', '2274', '4658', '4245', '532']"
851,4091,"[930.9960000000001, 64.35, 281.0, 65.0, 94.05, 66.0, 28.71]",[],0,"['4783', '1906', '4091', '647', '983', '648', '4894', '193', '484', '4955', '708', '125', '10', '2568', '1546', '4760', '4675', '2256', '181', '2377', '2280', '4954', '4128', '4817', '3102', '4738', '2274', '4658', '4245', '532']"
852,4270,"[465.399, 48.0, 75.0, 38.61, 44.0, 67.0, 8.91]",[],0,"['4270', '4051', '3510', '397', '3450', '85', '1519', '2342', '238', '2430', '1485', '3571', '4091', '4396', '3905', '544', '1611', '80', '922', '1476', '4126', '4791', '2280', '1578', '323', '4670', '2196', '3792', '354', '217']"
852,4051,"[433.323, 11.0, 112.0, 14.85, 58.0, 11.879999999999999, 19.0]",[217],1,"['4270', '4051', '3510', '397', '3450', '85', '1519', '2342', '238', '2430', '1485', '3571', '4091', '4396', '3905', '544', '1611', '80', '922', '1476', '4126', '4791', '2280', '1578', '323', '4670', '2196', '3792', '354', '217']"
852,3510,"[608.0, 17.0, 17.0, 32.67, 40.0, 9.0, 33.0]",[2196],1,"['4270', '4051', '3510', '397', '3450', '85', '1519', '2342', '238', '2430', '1485', '3571', '4091', '4396', '3905', '544', '1611', '80', '922', '1476', '4126', '4791', '2280', '1578', '323', '4670', '2196', '3792', '354', '217']"
853,740,"[1261.359, 74.25, 223.74, 26.73, 44.0, 133.65, 63.0]",[],0,"['740', '297', '4918', '125', '4836', '4270', '772', '3335', '2758', '3459', '45', '3293', '973', '3229', '2041', '3041', '4830', '3517', '71', '2179', '1952', '4839', '3792', '238', '3639', '1048', '3818', '1611', '1289', '160']"
853,297,"[711.5129999999999, 60.0, 24.0, 41.58, 46.0, 57.0, 23.0]",[],0,"['740', '297', '4918', '125', '4836', '4270', '772', '3335', '2758', '3459', '45', '3293', '973', '3229', '2041', '3041', '4830', '3517', '71', '2179', '1952', '4839', '3792', '238', '3639', '1048', '3818', '1611', '1289', '160']"
853,4918,"[454.21199999999993, 38.61, 69.3, 16.83, 71.0, 67.32, 5.9399999999999995]",[],0,"['740', '297', '4918', '125', '4836', '4270', '772', '3335', '2758', '3459', '45', '3293', '973', '3229', '2041', '3041', '4830', '3517', '71', '2179', '1952', '4839', '3792', '238', '3639', '1048', '3818', '1611', '1289', '160']"
854,4783,"[353.70000000000005, 5.9399999999999995, 22.77, 44.0, 69.3, 3.96, 11.879999999999999]",[],0,"['4783', '740', '2', '647', '357', '908', '4814', '648', '1601', '193', '4493', '3143', '4093', '484', '708', '125', '2949', '2568', '1758', '4164', '2377', '4128', '1276', '3189', '4738', '2274', '4245', '2988', '4270', '532']"
854,740,"[2593.5029999999997, 163.0, 1308.0, 49.5, 78.21, 99.0, 134.0]",[125],1,"['4783', '740', '2', '647', '357', '908', '4814', '648', '1601', '193', '4493', '3143', '4093', '484', '708', '125', '2949', '2568', '1758', '4164', '2377', '4128', '1276', '3189', '4738', '2274', '4245', '2988', '4270', '532']"
854,2,"[3424.7999999999997, 399.96, 328.0, 292.05, 185.0, 421.74, 61.38]",[],0,"['4783', '740', '2', '647', '357', '908', '4814', '648', '1601', '193', '4493', '3143', '4093', '484', '708', '125', '2949', '2568', '1758', '4164', '2377', '4128', '1276', '3189', '4738', '2274', '4245', '2988', '4270', '532']"
855,740,"[955.6469999999999, 25.0, 546.0, 20.0, 28.0, 32.67, 65.34]",[4557],1,"['740', '4091', '1984', '3732', '1205', '1406', '828', '4245', '4270', '803', '4573', '2773', '4557', '4183', '398', '4923', '145', '4049', '4194', '2445', '1270', '3164', '2138', '2207', '72', '1960', '4501', '4457', '2189', '1294']"
855,4091,"[660.4, 40.0, 44.0, 91.08, 168.0, 27.72, 4.0]",[4091],1,"['740', '4091', '1984', '3732', '1205', '1406', '828', '4245', '4270', '803', '4573', '2773', '4557', '4183', '398', '4923', '145', '4049', '4194', '2445', '1270', '3164', '2138', '2207', '72', '1960', '4501', '4457', '2189', '1294']"
855,1984,"[797.1, 58.0, 74.25, 99.0, 53.46, 104.94, 27.0]",[],0,"['740', '4091', '1984', '3732', '1205', '1406', '828', '4245', '4270', '803', '4573', '2773', '4557', '4183', '398', '4923', '145', '4049', '4194', '2445', '1270', '3164', '2138', '2207', '72', '1960', '4501', '4457', '2189', '1294']"
856,3799,"[731.5999999999999, 61.38, 120.0, 61.0, 59.4, 54.45, 20.0]",[],0,"['3799', '647', '484', '2931', '4349', '181', '453', '2949', '437', '3510', '3497', '1667', '648', '577', '2238', '786', '112', '2339', '14', '4128', '3602', '3763', '3121', '4106', '3113', '3650', '1711', '217', '983', '2274']"
856,647,"[3385.6020000000003, 477.0, 332.0, 35.0, 140.58, 147.51, 45.0]",[],0,"['3799', '647', '484', '2931', '4349', '181', '453', '2949', '437', '3510', '3497', '1667', '648', '577', '2238', '786', '112', '2339', '14', '4128', '3602', '3763', '3121', '4106', '3113', '3650', '1711', '217', '983', '2274']"
856,484,"[562.617, 51.0, 113.85, 14.0, 49.5, 63.36, 14.0]",[],0,"['3799', '647', '484', '2931', '4349', '181', '453', '2949', '437', '3510', '3497', '1667', '648', '577', '2238', '786', '112', '2339', '14', '4128', '3602', '3763', '3121', '4106', '3113', '3650', '1711', '217', '983', '2274']"
857,4783,"[571.1, 44.55, 18.0, 37.0, 50.49, 55.0, 14.85]",[648],1,"['4783', '740', '647', '357', '983', '1646', '1633', '648', '4945', '2549', '1357', '4894', '193', '4493', '2820', '8', '708', '238', '1758', '14', '673', '2256', '181', '2280', '13', '2342', '4722', '1740', '3102', '4207']"
857,740,"[877.4369999999999, 34.0, 244.53, 45.54, 99.0, 49.0, 40.0]",[],0,"['4783', '740', '647', '357', '983', '1646', '1633', '648', '4945', '2549', '1357', '4894', '193', '4493', '2820', '8', '708', '238', '1758', '14', '673', '2256', '181', '2280', '13', '2342', '4722', '1740', '3102', '4207']"
857,647,"[3487.8, 478.17, 358.0, 33.0, 140.0, 151.0, 48.0]",[],0,"['4783', '740', '647', '357', '983', '1646', '1633', '648', '4945', '2549', '1357', '4894', '193', '4493', '2820', '8', '708', '238', '1758', '14', '673', '2256', '181', '2280', '13', '2342', '4722', '1740', '3102', '4207']"
858,4642,"[1884.1680000000001, 176.22, 13.86, 69.0, 146.0, 350.46, 46.53]",[2883],1,"['4642', '505', '740', '361', '983', '56', '125', '3048', '648', '268', '2970', '2511', '716', '1204', '2342', '935', '3459', '1667', '2549', '2883', '2274', '2022', '1287', '4349', '3967', '827', '4836', '1984', '4537', '2638']"
858,505,"[601.3, 50.49, 17.82, 44.0, 58.0, 95.03999999999999, 13.86]",[],0,"['4642', '505', '740', '361', '983', '56', '125', '3048', '648', '268', '2970', '2511', '716', '1204', '2342', '935', '3459', '1667', '2549', '2883', '2274', '2022', '1287', '4349', '3967', '827', '4836', '1984', '4537', '2638']"
858,740,"[1564.101, 106.92, 235.0, 54.45, 101.97, 206.0, 60.39]",[2883],1,"['4642', '505', '740', '361', '983', '56', '125', '3048', '648', '268', '2970', '2511', '716', '1204', '2342', '935', '3459', '1667', '2549', '2883', '2274', '2022', '1287', '4349', '3967', '827', '4836', '1984', '4537', '2638']"
859,3424,"[1138.995, 34.65, 67.32, 69.0, 84.15, 21.78, 64.0]",[240],1,"['3424', '882', '708', '2274', '2975', '98', '1860', '3164', '3582', '3102', '4245', '125', '240', '2849', '1178', '1242', '4457', '2799', '3259', '4783', '80', '945', '145', '4918', '532', '3660', '2587', '2284', '3602', '184']"
859,882,"[750.0, 56.43, 37.62, 39.6, 95.0, 62.37, 16.0]",[1178],1,"['3424', '882', '708', '2274', '2975', '98', '1860', '3164', '3582', '3102', '4245', '125', '240', '2849', '1178', '1242', '4457', '2799', '3259', '4783', '80', '945', '145', '4918', '532', '3660', '2587', '2284', '3602', '184']"
859,708,"[390.25800000000004, 18.81, 23.0, 29.7, 18.81, 11.0, 19.8]",[2849],1,"['3424', '882', '708', '2274', '2975', '98', '1860', '3164', '3582', '3102', '4245', '125', '240', '2849', '1178', '1242', '4457', '2799', '3259', '4783', '80', '945', '145', '4918', '532', '3660', '2587', '2284', '3602', '184']"
860,647,"[6721.11, 954.0, 633.6, 48.0, 273.24, 293.04, 88.0]",[647],1,"['647', '1605', '3217', '4955', '708', '2949', '4954', '4270', '2996', '98', '361', '2459', '617', '630', '2284', '107', '4106', '1254', '794', '45', '2444', '2207', '2709', '2821', '2681', '1960', '2831', '391', '2612', '1460']"
860,1605,"[2734.9, 187.10999999999999, 860.0, 88.0, 82.0, 91.0, 128.0]",[391],1,"['647', '1605', '3217', '4955', '708', '2949', '4954', '4270', '2996', '98', '361', '2459', '617', '630', '2284', '107', '4106', '1254', '794', '45', '2444', '2207', '2709', '2821', '2681', '1960', '2831', '391', '2612', '1460']"
860,3217,"[294.921, 15.84, 25.0, 41.58, 64.0, 11.879999999999999, 5.0]",[],0,"['647', '1605', '3217', '4955', '708', '2949', '4954', '4270', '2996', '98', '361', '2459', '617', '630', '2284', '107', '4106', '1254', '794', '45', '2444', '2207', '2709', '2821', '2681', '1960', '2831', '391', '2612', '1460']"
861,217,"[636.57, 29.7, 125.0, 19.0, 64.35, 47.519999999999996, 25.74]",[],0,"['217', '3198', '2616', '239', '4226', '361', '740', '1926', '4493', '3314', '1406', '4765', '4592', '1343', '754', '4106', '2773', '2041', '953', '2833', '3018', '1023', '2055', '157', '2309', '2136', '617', '251', '920', '532']"
861,3198,"[458.40000000000003, 24.75, 63.0, 28.0, 49.0, 42.0, 15.84]",[3314],1,"['217', '3198', '2616', '239', '4226', '361', '740', '1926', '4493', '3314', '1406', '4765', '4592', '1343', '754', '4106', '2773', '2041', '953', '2833', '3018', '1023', '2055', '157', '2309', '2136', '617', '251', '920', '532']"
861,2616,"[851.3, 73.26, 93.06, 19.8, 67.32, 63.36, 20.0]",[2309],1,"['217', '3198', '2616', '239', '4226', '361', '740', '1926', '4493', '3314', '1406', '4765', '4592', '1343', '754', '4106', '2773', '2041', '953', '2833', '3018', '1023', '2055', '157', '2309', '2136', '617', '251', '920', '532']"
862,2274,"[408.5, 7.92, 156.0, 6.0, 7.92, 6.0, 21.0]",[708],1,"['2274', '2639', '4642', '361', '145', '4098', '4131', '2251', '307', '4683', '1519', '708', '2139', '2150', '2697', '4005', '4247', '2549', '2829', '3459', '148', '648', '4787', '647', '276', '4960', '3676', '3282', '1684', '4270']"
862,2639,"[391.149, 32.67, 21.0, 78.0, 23.759999999999998, 16.83, 14.85]",[4131],1,"['2274', '2639', '4642', '361', '145', '4098', '4131', '2251', '307', '4683', '1519', '708', '2139', '2150', '2697', '4005', '4247', '2549', '2829', '3459', '148', '648', '4787', '647', '276', '4960', '3676', '3282', '1684', '4270']"
